Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,aspects
82723,82724,Gaudim_Restaurant,5,Positive,review_313052116,Go here for a real Spanish meal (Paella and so much more),"This restaurant is located in an unassuming place in the middle of town, close to the touristic areas but not in the middle of it all. It is a place where locals would go for a great meal at a reasonable (but not low) price....","This restaurant is located in an unassuming place in the middle of town, close to the touristic areas but not in the middle of it all. It is a place where locals would go for a great meal at a reasonable (but not low) price. The food was amazing, the service superb and the ambiance when Barcelonian businessmen start flowing for lunch at 4 PM is unique.","September 23, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d5483449-Reviews-or470-Gaudim_Restaurant-Barcelona_Catalonia.html,UID_67327,"{'location': 'positive', 'price': 'positive', 'food': 'positive', 'service': 'positive', 'atmosphere': 'positive'}"
132288,132289,Bar_Pinotxo,3,Negative,review_528941773,Pricey but decent food,"For a food stall in La Bogeria, €12 for a shrimp and veggie omelette seemed excessive.  For that price you could get yourself a hearty paella around that neighborhood.","For a food stall in La Bogeria, €12 for a shrimp and veggie omelette seemed excessive.  For that price you could get yourself a hearty paella around that neighborhood.","October 2, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1074885-Reviews-or110-Bar_Pinotxo-Barcelona_Catalonia.html,UID_2685,"{'price': 'negative', 'food': 'neutral', 'alternative options': 'positive'}"
238884,238885,DonCurado_Tasting_Barcelona,1,Negative,review_604338011,My review of this place has declined with each visit,"First time I went there was on a Sunday, very late. We had just moved to the area and were looking for a nice place to have a late lunch. They had a menu, which offered a lot of options (lots with an extra cost)...","First time I went there was on a Sunday, very late. We had just moved to the area and were looking for a nice place to have a late lunch. They had a menu, which offered a lot of options (lots with an extra cost) so we went inside. Service was OK, food was very nice, portions big.  Second time I went, it was early, place was packed and thus service was not good. Waiter and who I assume is the owner were harsh and unwelcoming, almost rushing you to leave even when it's not a fast food place.  Third time I went, even though it was still within the hours for the lunchtime menu, they didn't want to serve it to us. We then had to order from the regular menu which is way more expensive. Waitress was very unprofessional making comments like ""well you know, I don't really want to work or like working, I'm that type of girl, so I can't really make any menu suggestions"".... Forth time is the last time I'll ever go unless they all have a serious change in attitude. They have nice food but I don't need to feel insulted or made uncomfortable by the staff there. We were 3, so they sat us in a 4 people table. We had our purses with us and umbrellas and as they don't have a place to hang anything, we left our things at the empty chair. While sitting down the owner couldn't stop being preoccupied by our ""bodies dropping one of the bottles on the display""...well don't have bottles where customers may drop them! Our order was taken rushing us, not explaining what certain dishes were like (my mom is allergic to seafood so they should know what their plates contain), and with a very bad mood overall. To top this, we were starting our main courses when a couple came in, and for no apparent reason, they made us move our things from the chair, place them on the table...because they needed the chair? couple didn't even sit on the table next to us but rather on one far away with two perfectly fine chairs. We asked for the check, but of course they were too busy to bring it, so we had to pay at the bar counter. Owner was dispatching everyone rushing them like if we were kettle and on top of that making unprofessional smart remarks if you were a second too slow for his liking.","August 8, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d4757741-Reviews-DonCurado_Tasting_Barcelona-Barcelona_Catalonia.html,UID_12416,"{'service': 'negative', 'food': 'positive', 'portion size': 'positive', 'wait time': 'negative', 'staff attitude': 'negative', 'menu options': 'positive', 'menu prices': 'negative', 'waitress professionalism': 'negative', 'seating arrangement': 'negative', 'restaurant atmosphere': 'negative', 'payment process': 'negative'}"
74651,74652,Bar_Canete,5,Positive,review_632170437,Absolutely Fell In Love With The Place - Highly Recommend!,This is one of those restaurants that go on your list of places that you will a) come back to everytime you travel back to Barcelona and b) recommend to all your friends.I am a huge fan of restaurants that have comfortable bar counter...,"This is one of those restaurants that go on your list of places that you will a) come back to everytime you travel back to Barcelona and b) recommend to all your friends. I am a huge fan of restaurants that have comfortable bar counter seating that is lined up against a bar and/or an open kitchen. Being able to connect with the staff while they are making your drinks/cooking your food is an undervalued experience. Here as soon as you arrive, you will be greeted by your server, who will be more than happy to walk you through the menu and help you craft your meal. Quality of food was excellent, oysters, tomato bread, razor clams and the paella all stood out as winners and the wine list was also great. Just loved the buzz of hearing the kitchen work to produce great food. Highly recommend.","November 9, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1905775-Reviews-or270-Bar_Canete-Barcelona_Catalonia.html,UID_61521,"{'restaurant recommendation': 'positive', 'atmosphere': 'positive', 'service': 'positive', 'food quality': 'positive', 'oysters': 'positive', 'tomato bread': 'positive', 'razor clams': 'positive', 'paella': 'positive', 'wine list': 'positive', 'kitchen experience': 'positive'}"
306425,306426,La_Biennal,2,Negative,review_402839656,Lunch ,We ordered the lunch menu and we were not impressed. I don't know if the food is better ordering from the menu card. None of us liked the Risotto that was not as the typical creamy authentic risotto and with too strong a taste of...,We ordered the lunch menu and we were not impressed. I don't know if the food is better ordering from the menu card. None of us liked the Risotto that was not as the typical creamy authentic risotto and with too strong a taste of ham for our taste. The fries with butifarra was regular but could have been more interesting presented. The watermelon was over mature you could tell even before tasting it. The service was great. The young waiter was attentive. I would give 5 stars and 1 for the food. ,"August 8, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2100893-Reviews-or10-La_Biennal-Barcelona_Catalonia.html,UID_48938,"{'lunch menu': 'negative', 'food': 'negative', 'risotto': 'negative', 'fries with butifarra': 'neutral', 'watermelon': 'negative', 'service': 'positive'}"
200672,200673,El_Corte_Ingles,3,Negative,review_444086200,All you need,Many top designer and less known brands under one roof. A 8 floor store so you will basically find most you need. Some staff @electronics department totally clueless. Good mall overall,Many top designer and less known brands under one roof. A 8 floor store so you will basically find most you need. Some staff @electronics department totally clueless. Good mall overall,"December 13, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d997955-Reviews-or160-El_Corte_Ingles-Barcelona_Catalonia.html,UID_137898,"{'variety of brands': 'positive', 'store size': 'positive', 'staff knowledge': 'negative', 'overall experience': 'positive'}"
395550,395551,Restaurante_Tobogan,1,Negative,review_127147760,Don't be fooled,"The menu looked interesting and the restaurant was busy, wished we'd checked trip advisor first, it's as bad as reported. The leg of young goat was clearly more of an old nag and the paella had been cooking for as long as the goat had...","The menu looked interesting and the restaurant was busy, wished we'd checked trip advisor first, it's as bad as reported. The leg of young goat was clearly more of an old nag and the paella had been cooking for as long as the goat had been grazing, it was stuck to the pan! Most other diners looked similarly unimpressed. Suggest you look elsewhere and avoid this place","April 2, 2012",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d997199-Reviews-or460-Restaurante_Tobogan-Barcelona_Catalonia.html,UID_32611,"{'menu': 'positive', 'restaurant popularity': 'positive', 'restaurant reputation': 'negative', 'leg of young goat': 'negative', 'paella': 'negative', ""other diners' reactions"": 'negative', 'recommendation': 'negative'}"
381506,381507,PaTapas,2,Negative,review_711082035,Nice location - but better options,"Came here for dinner while getting lost in the Gothic Quarter. We ordered the tapas special - pretty much uniformly poor. Croquettes were still cold in centre, potatoes tasteless, spicy sauce without any real flavour. And the waiters were pretty much disinterested in us (while...","Came here for dinner while getting lost in the Gothic Quarter. We ordered the tapas special - pretty much uniformly poor. Croquettes were still cold in centre, potatoes tasteless, spicy sauce without any real flavour. And the waiters were pretty much disinterested in us (while the service was fast, hard to raise a smile or even get their attention). There are better options inside of 200m - find them and eat there. ","September 19, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3786374-Reviews-or10-PaTapas-Barcelona_Catalonia.html,UID_12855,"{'dinner': 'neutral', 'location': 'neutral', 'tapas': 'negative', 'croquettes': 'negative', 'potatoes': 'negative', 'sauce': 'negative', 'service': 'negative', 'waiters': 'negative', 'alternatives': 'positive'}"
203619,203620,Gola_Taperia,4,Positive,review_427333342,"Good tapas, pasta and wine","They opened last week. The restaurant is a new option in Gracia to eat pasta and flavored tapas. There are few options, all of them fresh and my with love. Now, at afternoon, they ofer a free tapa with every consumtion. It is a good...","They opened last week. The restaurant is a new option in Gracia to eat pasta and flavored tapas. There are few options, all of them fresh and my with love. Now, at afternoon, they ofer a free tapa with every consumtion. It is a good option before have dinner or to dinner.","October 12, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d11637299-Reviews-or10-Gola_Taperia-Barcelona_Catalonia.html,UID_42530,"{'restaurant': 'positive', 'pasta': 'positive', 'tapas': 'positive', 'food variety': 'negative', 'food quality': 'positive', 'offer': 'positive', 'price': 'positive'}"
27059,27060,Restaurant_Montiel,5,Positive,review_168427545,Very accomodating for different dietary restrictions,"I have eaten at several amazing restaurants.  This one is just below some of the best.  I am vegetarian and my partner is gluten free.  I emailed them ahead of time about our diets, and they were more than willing to design a menu around...","I have eaten at several amazing restaurants. This one is just below some of the best. I am vegetarian and my partner is gluten free. I emailed them ahead of time about our diets, and they were more than willing to design a menu around them.  But on top of that, the food was creative, delicious, and well-presented. They need to up the air conditioning level, as it got pretty warm.","July 21, 2013",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1205006-Reviews-or1140-Restaurant_Montiel-Barcelona_Catalonia.html,UID_24491,"{'restaurant ranking': 'positive', 'vegetarian options': 'positive', 'gluten free options': 'positive', 'customer service': 'positive', 'food creativity': 'positive', 'food taste': 'positive', 'food presentation': 'positive', 'air conditioning': 'negative'}"
273761,273762,El_Jardi,4,Positive,review_444965743,very good ambience,We went there with our friends for drinks. We had tried the Sagrias and nachos and it was not bad. The most amazing part about going here is it is in the middle of a very crowded area i.e Ramblas but it is so isolated...,"We went there with our friends for drinks. We had tried the Sagrias and nachos and it was not bad. The most amazing part about going here is it is in the middle of a very crowded area i.e Ramblas but it is so isolated and so calm. The ambience is excellent. We went there in the evening and I feel it is the best then. Definitely a place to go for, for an evening of drinks with your friends.","December 18, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2219997-Reviews-or40-El_Jardi-Barcelona_Catalonia.html,UID_95436,"{'drinks': 'neutral', 'nachos': 'neutral', 'location': 'positive', 'atmosphere': 'positive', 'time of visit': 'positive'}"
342874,342875,Les_Quinze_Nits,1,Negative,review_198315664,Chinese restaurant?,no reservation offered for dinner...I went with my family and had to wait on a small queue outside for 30 minutes.We ordered some humus and it was terrible.The sangria was a bit of wine diluted with water and some pieces of oranges.The...,no reservation offered for dinner...I went with my family and had to wait on a small queue outside for 30 minutes. We ordered some humus and it was terrible. The sangria was a bit of wine diluted with water and some pieces of oranges. The paella was precooked and overcooked....no fresh fishes inside. The sirloin steak had a bad smell and taste so I didn't eat. Conclusions: if I go out for dinner I would like to eat better than at home....if not at least the same. My idea is that the restaurant is managed not by spanish people...so it is not at all a characteristic restaurant. Very negative,"March 22, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d717319-Reviews-or1460-Les_Quinze_Nits-Barcelona_Catalonia.html,UID_200272,"{'reservation': 'negative', 'wait time': 'negative', 'humus': 'negative', 'sangria': 'negative', 'paella': 'negative', 'sirloin steak': 'negative', 'food quality': 'negative', 'authenticity': 'negative'}"
317846,317847,Los_Caracoles,4,Positive,review_206610021,Good (but not worth the bill),"The Restaurant is very famous in Barcelona and very touristic, all people sit in our room were tourists.The place is very particular, you enter through the kitchen and then you'll find yourself in a labyrinth of rooms on different floors. It is very uncommon...","The Restaurant is very famous in Barcelona and very touristic, all people sit in our room were tourists. The place is very particular, you enter through the kitchen and then you'll find yourself in a labyrinth of rooms on different floors. It is very uncommon and cute. The atmosphere is simple and nice, not exclusive or elegant. It looks more like a traditional tavern, I really liked it. The staff is very friendly, we were two, had a starter and a main dish each (fish), which were very good, a white wine and two “crema catalana” which were unfortunately disappointing. We spent 70 Euros each + tip (explicitly required by the waiter). Well, this is a lot in Spain… As I said the place looks more like a nice tavern, the food (except dessert) was very good but not fantastic and I honestly didn’t find anything that could justify this bill, except the huge concentration of tourists...","May 22, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d717325-Reviews-or1320-Los_Caracoles-Barcelona_Catalonia.html,UID_190744,"{'restaurant popularity': 'positive', 'atmosphere': 'positive', 'service': 'positive', 'fish': 'positive', 'dessert': 'negative', 'price': 'negative'}"
201066,201067,La_Clara_Restaurant,5,Positive,review_115215490,A Fantabulous Meal,"This is definitely one of the best restaurants in Barcelona. We ordered five different dishes from their English menu, and each one surprised us with color, texture and flavor. The mussels and seafood were so fresh, even their bread tasted good. What fascinated me the...","This is definitely one of the best restaurants in Barcelona. We ordered five different dishes from their English menu, and each one surprised us with color, texture and flavor. The mussels and seafood were so fresh, even their bread tasted good. What fascinated me the most was their desert - an absolutely wonderful way to ending our dinner. I had the best creme brulee there, and the cheese flan - - amazing!!!!! We also tasted a Catalan white wine, which was very good too! Our waitress was very friendly, and explained to us everything on the Chef's Menu with great patience and enthusiasm. One of my friend, who's really satisfied with the service and quality of food, even took a picture with the chefs.","July 10, 2011",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d751583-Reviews-or130-La_Clara_Restaurant-Barcelona_Catalonia.html,UID_138123,"{'restaurant': 'positive', 'dishes': 'positive', 'mussels and seafood': 'positive', 'bread': 'positive', 'dessert': 'positive', 'creme brulee': 'positive', 'cheese flan': 'positive', 'wine': 'positive', 'service': 'positive', 'waitress': 'positive', ""chef's menu"": 'positive', 'food quality': 'positive'}"
33701,33702,Colom,5,Positive,review_750494997,The seafood paella was really,"The seafood paella was really delicious, and the setting is very nice. Service was attentive as well.","The seafood paella was really delicious, and the setting is very nice. Service was attentive as well.","March 11, 2020",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3179219-Reviews-or10-Colom-Barcelona_Catalonia.html,UID_29868,"{'seafood paella': 'positive', 'atmosphere': 'positive', 'service': 'positive'}"
25507,25508,Restaurant_Montiel,5,Positive,review_357790379,Great Eats in Barcelona,"has to be best place we dined in Barcelona: food, presentation and service all outstanding!! Wonder full and ambiance.  Our dinner was delightful and service impeccable.  Barcelona has wonderful dining options, but this one outshines them all.","has to be best place we dined in Barcelona: food, presentation and service all outstanding!! Wonder full and ambiance.  Our dinner was delightful and service impeccable.  Barcelona has wonderful dining options, but this one outshines them all.","March 23, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1205006-Reviews-or410-Restaurant_Montiel-Barcelona_Catalonia.html,UID_23164,"{'food': 'positive', 'presentation': 'positive', 'service': 'positive', 'ambiance': 'positive', 'dinner': 'positive'}"
120448,120449,Teresa_Carles,5,Positive,review_239775605,"Delicious, interesting and healthy food in a great atmosphere","Absolutely loved this restaurant! I definitely recommend booking as it was very full when we ate here on a Tuesday evening. The staff were lovely and spoke great English. Although the restaurant serves lots of fruit juices, it is also serves alcohol and lots of...","Absolutely loved this restaurant! I definitely recommend booking as it was very full when we ate here on a Tuesday evening. The staff were lovely and spoke great English. Although the restaurant serves lots of fruit juices, it is also serves alcohol and lots of interesting dishes... a refreshing change from a lot of the ultra-healthy and slightly plain vegetarian restaurants in England. Highly recommended to vegetarians and meat-eaters alike :)","November 14, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2075668-Reviews-or1510-Teresa_Carles-Barcelona_Catalonia.html,UID_75107,"{'restaurant': 'positive', 'booking': 'positive', 'staff': 'positive', 'language': 'positive', 'beverages': 'positive', 'alcohol': 'positive', 'food variety': 'positive', 'vegetarian options': 'positive', 'meat options': 'positive'}"
86545,86546,Hawker_45,5,Positive,review_702384740,Great Asian Fusion Restaurant ,Had a meal here last night and got to say it’s one of the best meals I’ve had since being in Barcelona I had the chicken wings which were cooked to perfection in a really tasty sauce and the satay chicken skewers on a fresh...,Had a meal here last night and got to say it’s one of the best meals I’ve had since being in Barcelona I had the chicken wings which were cooked to perfection in a really tasty sauce and the satay chicken skewers on a fresh roti this was incredible! I will 100% be going back to try other dishes. If you like Asian food then give this place a try I’m sure you’ll be more than happy that you did! ,"August 23, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d11959893-Reviews-or20-Hawker_45-Barcelona_Catalonia.html,UID_70074,"{'meal': 'positive', 'chicken wings': 'positive', 'sauce': 'positive', 'satay chicken skewers': 'positive', 'roti': 'positive', 'variety': 'positive', 'asian food': 'positive'}"
220598,220599,7_Portes,1,Negative,review_52587831,If you have a wife that cooks horribly...,"If you have a wife that cooks horribly you might just like this, if not, avoid this place at all price!!!","If you have a wife that cooks horribly you might just like this, if not, avoid this place at all price!!!","January 4, 2010",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d697396-Reviews-or2700-7_Portes-Barcelona_Catalonia.html,UID_147670,"{'food': 'negative', 'price': 'negative'}"
375374,375375,Rossini,5,Positive,review_304691628,Amazing Food,"We eat at this restaurant twice during our recent 5 day break in Barcelona.  The food is amazing.  We did have to wait about half an hour to get an outside table, but just sat at the bar and had a cocktail. The wait was...","We eat at this restaurant twice during our recent 5 day break in Barcelona. The food is amazing. We did have to wait about half an hour to get an outside table, but just sat at the bar and had a cocktail. The wait was well worth it.","August 29, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1082035-Reviews-or1400-Rossini-Barcelona_Catalonia.html,UID_55202,"{'food': 'positive', 'wait time': 'neutral', 'atmosphere': 'positive', 'drinks': 'positive'}"
213519,213520,Marina_Bay_by_Moncho_s,1,Negative,review_208177168,Terrible service and food,"The restaurant and menu looked appealing, so we decided to give it a try. Also quite high prices for the food, made us think, it should be good.We decided to sit outside, since the weather was nice and inside it smelled at fish. We...","The restaurant and menu looked appealing, so we decided to give it a try. Also quite high prices for the food, made us think, it should be good. We decided to sit outside, since the weather was nice and inside it smelled at fish. We ordered 2 glasses of white wine, and Fish paella (for 19 euros per person). After our wine arrived, we ordered some water. Water was completely forgotten by the waiter. When paella came, we ordered some more wine, which was also forgotten. Paella looked very tasty but turned out to be a disaster. There was only one layer of rice, which was dry and partially burned, so you could not even scrape it away from the pan. There were only two shrimps and a bit of mussels, which were also very dry. This quality of food for 38 euros is just unacceptable. Avoid this place! You will only be disappointed.","May 31, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1788626-Reviews-or430-Marina_Bay_by_Moncho_s-Barcelona_Catalonia.html,UID_85743,"{'restaurant': 'neutral', 'menu': 'neutral', 'price': 'negative', 'atmosphere': 'positive', 'smell': 'negative', 'white wine': 'neutral', 'fish paella': 'negative', 'service': 'negative', 'water': 'negative', 'rice': 'negative', 'shrimps': 'negative', 'mussels': 'negative'}"
340073,340074,Passatge_Tainos,1,Negative,review_363454690,Too focused on the money and not on the customer...,"After having been to Tainos a number of times and having had a party there...always spending quite a lot, this time tonight will be the last time.I went with a friend and we ordered 8 glasses of red wine and various tapas to eat....","After having been to Tainos a number of times and having had a party there...always spending quite a lot, this time tonight will be the last time. I went with a friend and we ordered 8 glasses of red wine and various tapas to eat. When the bill came we had been charged per glass. When we had mentioned this earlier to the waitress, she had made a snarky comment about 'you'll know better next time!' We asked if instead we could pay for a bottle as we had obviously consumed one. We were told it was impossible as it 'had gone through the system...' This is a bar, not a multinational! Then my friend was offered a sangría on the house, I did not get one. This, quite frankly, is cheap and very ugly. If you are going to offer something on the house to appease unhappy customers, you offer the whole group not just one member of the group.  When I complained to the waitress, she basically had the attitude of 'well it ain't my bar, so what do you want me to do about it?'. Again, not the best attitude to have. Carrer de Parlament is a busy, vibrant street with high-end eateries and drinking holes. If it were my establishment, I would be trying to court my clientel not pissing them off and driving them into the willing arms of my competition. Small mindedness, and short-sightedness reigns again, unfortunately.  I would recommend trying their comeptitors, who are generally more obliging and welcoming of return custom. What a shame for them!","April 11, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7178543-Reviews-Passatge_Tainos-Barcelona_Catalonia.html,UID_199305,"{'service': 'negative', 'price': 'negative', 'food': 'neutral', 'atmosphere': 'neutral', 'customer treatment': 'negative'}"
141017,141018,Camarote_de_en_Tomas,4,Positive,review_496302270,Great paella,"Have been only once and for a seafood paella, and it was delicious. Very friendly staff, prompt service. Went on Sat evening without booking and all the tables outside were booked, so call in advance if you want to dine al fresco. Overall, highly recommended.","Have been only once and for a seafood paella, and it was delicious. Very friendly staff, prompt service. Went on Sat evening without booking and all the tables outside were booked, so call in advance if you want to dine al fresco. Overall, highly recommended.","June 26, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3193543-Reviews-Camarote_de_en_Tomas-Barcelona_Catalonia.html,UID_104889,"{'seafood paella': 'positive', 'staff': 'positive', 'service': 'positive', 'booking': 'negative', 'atmosphere': 'neutral', 'overall experience': 'positive'}"
255652,255653,Ramen_Shop,2,Negative,review_496817287,Standard Ramen!,Popped in for a solo lunch. Had a lunch set which was a reasonable price. But the ramen quality was ok and nothing special. Can prob get more flavour in a nissin instant Ramen tonkotsu noodle packet. Also found a eye lash in my noodle...,Popped in for a solo lunch. Had a lunch set which was a reasonable price. But the ramen quality was ok and nothing special. Can prob get more flavour in a nissin instant Ramen tonkotsu noodle packet. Also found a eye lash in my noodle and didn't want to complain because they might think I was a scam artist. ,"June 28, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d8300373-Reviews-or10-Ramen_Shop-Barcelona_Catalonia.html,UID_8958,"{'price': 'positive', 'ramen': 'neutral', 'flavor': 'negative', 'cleanliness': 'negative', 'service': 'neutral'}"
257122,257123,Boca_Grande,1,Negative,review_223497490,"They wi take your dinner business, but won't let you into the bar","We had a nice meal, and spent €200, but when we returned to meet some friends, they would not let us enter. Will never return.","We had a nice meal, and spent €200, but when we returned to meet some friends, they would not let us enter. Will never return.","August 21, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2323566-Reviews-or690-Boca_Grande-Barcelona_Catalonia.html,UID_9802,"{'meal': 'positive', 'price': 'negative', 'service': 'negative'}"
226587,226588,La_Fonda_del_Port_Olimpic,1,Negative,review_615212430,Crap food,Chicken paella was cold and soggy. The waiter dropped food on me at the end trying to take my plate. My friend waited for ice for ten minutes and wasn't told anything until she asked for the third time. They also don't want to listen...,Chicken paella was cold and soggy. The waiter dropped food on me at the end trying to take my plate. My friend waited for ice for ten minutes and wasn't told anything until she asked for the third time. They also don't want to listen to you unless your a drunk regular ,"September 9, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1762706-Reviews-or110-La_Fonda_del_Port_Olimpic-Barcelona_Catalonia.html,UID_150602,"{'chicken paella': 'negative', 'service': 'negative', 'wait time': 'negative', 'customer treatment': 'negative'}"
142343,142344,Garlana,5,Positive,review_524226239,Most amazing Paellas ever,We were looking for something that was a favorite of locals. We stumbled on to Garlana and it was memorable! It is a small restaurant with a few tables outside on the sidewalk. We ate outside because the weather was beautiful and it was on...,"We were looking for something that was a favorite of locals. We stumbled on to Garlana and it was memorable! It is a small restaurant with a few tables outside on the sidewalk. We ate outside because the weather was beautiful and it was on a neighborhood street. I don't even remember what else was on the menu but I will never forget the paellas. There was so much flavor and taste and the seafood was so fresh. My co-worker and I have talked about this meal often. If I ever make it back to Barcelona, I will definitely be headed to Garlana!","September 13, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d4795077-Reviews-or10-Garlana-Barcelona_Catalonia.html,UID_23510,"{'restaurant size': 'neutral', 'atmosphere': 'positive', 'paellas': 'positive', 'seafood': 'positive', 'memory': 'positive', 'return intention': 'positive'}"
19838,19839,Swagatam_Bar_Restaurant_Hindu,5,Positive,review_375482984,Finger licking authentic Indian food!,Went to this restaurant twice during our 4 day visit to Barcelona. After an overdose of tapas (being a vegetarian I had limited options) I was craving Indian food! The restaurant is very basic but the food totally amazing and owner very kind hearted!,Went to this restaurant twice during our 4 day visit to Barcelona. After an overdose of tapas (being a vegetarian I had limited options) I was craving Indian food! The restaurant is very basic but the food totally amazing and owner very kind hearted!,"May 22, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3847458-Reviews-or270-Swagatam_Bar_Restaurant_Hindu-Barcelona_Catalonia.html,UID_18272,"{'frequency of visit': 'positive', 'food variety': 'negative', 'craving satisfaction': 'positive', 'restaurant decor': 'neutral', 'food': 'positive', 'service': 'positive'}"
248684,248685,El_Cangrejo_Loco,5,Positive,review_394290157,Spanish seafood at its best,"We spent a lovely evening with my office colleagues with totally delicious sea food paella and huge fish (for 5 guests) in a salty crust. Food fantastic, wine good and service brilliant. what a diner!","We spent a lovely evening with my office colleagues with totally delicious sea food paella and huge fish (for 5 guests) in a salty crust. Food fantastic, wine good and service brilliant. what a diner!","July 19, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1062176-Reviews-or170-El_Cangrejo_Loco-Barcelona_Catalonia.html,UID_160981,"{'evening': 'positive', 'sea food paella': 'positive', 'fish': 'positive', 'food': 'positive', 'wine': 'positive', 'service': 'positive'}"
241664,241665,Nuria,2,Negative,review_266479793,Not impressed,Went in on the basis that it was busy so should be popular. Not the best logic!Shepherded upstairs then sat at a table that hadn't been completely cleaned/reset while other tables were available.Ordered drinks....the beer and coke turned up but had to ask...,"Went in on the basis that it was busy so should be popular. Not the best logic! Shepherded upstairs then sat at a table that hadn't been completely cleaned/reset while other tables were available. Ordered drinks....the beer and coke turned up but had to ask for the wine twice. Given the menu, which did not contain the tapas option that was advertised downstairs. Asked for the tapas menu and told there was only the option of the ""mixed tapas"" upstairs. Food was ""ok"", but too ""sea-food"" biased.... The service wasn't what I'd call friendly. The waiter gave the impression that he was doing us a favour! The bill. Excessively high, although technically correct based on the menu he showed me...the one that wasn't available initially. Over-priced, because being on Las Ramblas appears to allow prices to be 20-30% higher than any where else","April 18, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d997404-Reviews-or460-Nuria-Barcelona_Catalonia.html,UID_157722,"{'popularity': 'neutral', 'cleanliness': 'negative', 'availability': 'negative', 'drinks': 'negative', 'menu': 'negative', 'food': 'neutral', 'service': 'negative', 'price': 'negative'}"
68744,68745,Vivo_Tapas,4,Positive,review_653894815,"Stylish ambience, wonderful service","We stopped by on a whim and were very pleased. The ambience is beautiful and all of the staff were very friendly and helpful, especially our waiter, Victor. The only reason we gave 4 stars instead of 5 is because the mussels and shrimp were...","We stopped by on a whim and were very pleased. The ambience is beautiful and all of the staff were very friendly and helpful, especially our waiter, Victor. The only reason we gave 4 stars instead of 5 is because the mussels and shrimp were just ok (perhaps from frozen?) but everything else was excellent! We would certainly return or recommend to anyone!","February 21, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d10901576-Reviews-or270-Vivo_Tapas-Barcelona_Catalonia.html,UID_57210,"{'ambience': 'positive', 'staff': 'positive', 'service': 'positive', 'mussels and shrimp': 'neutral', 'food': 'positive'}"
4084,4085,Viana,5,Positive,review_401447075,Excellent food and service,"We had three tapas for three person for starters (burrata, tuna and carpaccio) and each our own main courses (veal cheek). Everything was great. Try the black mojito.","We had three tapas for three person for starters (burrata, tuna and carpaccio) and each our own main courses (veal cheek). Everything was great. Try the black mojito.","August 4, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d8531409-Reviews-or1780-Viana-Barcelona_Catalonia.html,UID_3909,"{'tapas': 'positive', 'main course': 'positive', 'veal cheek': 'positive', 'black mojito': 'positive'}"
